ticket_no,flight_id,boarding_no,seat_no
0005435613088,5333,136,25H
0005434344044,5333,137,25G
0005435424038,5333,138,26A
0005435613024,5333,139,25K
0005435423748,5333,140,25J
0005435613064,5333,141,26B
0005434344051,5333,142,26E
0005434244555,5333,143,26D
0005435423848,5333,144,26G
0005435423905,5333,145,26J
0005435613058,5333,146,26H
0005435423939,5333,147,27A
0005435613027,5333,148,26K
0005435613078,5333,149,27D
0005435613103,5333,150,27C
0005434244483,5333,151,27F
0005435097158,5333,152,27E
0005434244515,5333,153,27J
0005434656528,5333,154,27H
0005435613046,5333,155,27G
0005435424234,5333,156,27K
0005435613117,5333,157,28B
0005435423937,5333,158,28A
0005435613030,5333,159,28E
0005435423810,5333,160,28D
0005435097157,5333,161,28G
0005435613089,5333,162,28F
0005435613032,5333,163,28J
0005434344039,5333,164,28H
0005434344056,5333,165,28K
0005435613075,5333,166,29D
0005435423696,5333,167,29B
0005432840979,5333,168,29F
0005435613094,5333,169,29E
0005434244529,5333,170,29H
0005435613100,5333,171,29G
0005435423723,5333,172,29K
0005432133132,5333,173,29J
0005434344042,5333,174,30B
0005435097160,5333,175,30A
0005432133129,5333,176,30E
0005434344059,5333,177,30D
0005435613026,5333,178,30H
0005435097165,5333,179,30K
0005435613041,5333,180,30J
0005434344036,5333,181,31B
0005435380233,5333,182,31A
0005435097161,5333,183,31C
0005434573276,5333,184,31F
0005435424036,5333,185,31E
0005435424060,5333,186,31H
0005434244593,5333,187,31G
0005435613040,5333,188,32A
0005432133140,5333,189,31K
0005435613031,5333,190,32C
0005435613037,5333,191,32B
0005435613034,5333,192,32D
0005435613084,5333,193,32G
0005435613043,5333,194,32F
0005435613113,5333,195,32K
0005435423906,5333,196,32J
0005435613029,5333,197,32H
0005435097162,5333,198,33A
0005435613081,5333,199,33C
0005435424236,5333,200,33B
0005434573278,5333,201,33E
0005435423765,5333,202,33J
0005435613079,5333,203,33H
0005434344046,5333,204,33G
0005435613070,5333,205,34A
0005435555357,5333,206,33K
0005434244482,5333,207,34E
0005435423869,5333,208,34D
0005434344043,5333,209,34G
0005435613114,5333,210,34K
0005435423811,5333,211,34J
0005435613066,5333,212,34H
0005435613023,5333,213,35B
0005435423943,5333,214,35A
0005434244562,5333,215,35D
0005435613116,5333,216,35C
0005435613059,5333,217,35F
0005435423787,5333,218,35E
0005435424201,5333,219,35J
0005434244594,5333,220,35H
0005435613124,5333,221,35G
0005435423984,5333,222,36A
0005435613090,5333,223,35K
0005434344058,5333,224,36C
0005435423741,5333,225,36B
0005435613035,5333,226,36H
0005435613086,5333,227,36G
0005435423910,5333,228,36K
0005435613055,5333,229,36J
0005435424019,5333,230,37B
0005435424209,5333,231,37A
0005435423946,5333,232,37E
0005435613082,5333,233,37D
0005434244619,5333,234,37C
0005435613065,5333,235,37F
0005434244548,5333,236,37H
0005434244622,5333,237,37K
0005434244586,5333,238,37J
0005434344054,5333,239,38C
0005435613096,5333,240,38B
0005435613074,5333,241,38K
0005435613072,5333,242,38J
0005434344045,5333,243,38H
0005435613071,5333,244,39A
0005435319455,5333,245,39D
0005434344053,5333,246,39C
0005432047532,5333,247,39B
0005435319430,5333,248,39F
0005435319434,5333,249,39H
0005435424208,5333,250,40A
0005434344049,5333,251,39K
0005434244523,5333,252,39J
0005435613112,5333,253,40C
0005435423725,5333,254,40E
0005435613049,5333,255,40D
0005435423701,5333,256,40F
0005434344024,5333,257,40J
0005432047530,5333,258,40H
0005435613042,5333,259,41A
0005435613047,5333,260,40K
0005435423847,5333,261,41C
0005434344037,5333,262,41B
0005435302147,5333,263,41F
0005434573280,5333,264,41H
0005435613118,5333,265,41G
0005435613039,5333,266,42A
0005435097163,5333,267,41K
0005435613025,5333,268,41J
0005435424018,5333,269,42C
0005432133126,5333,270,42D
0005435613125,5333,271,42G
0005432133134,5333,272,42F
0005435423935,5333,273,42H
0005435613119,5333,274,43B
0005434344040,5333,275,43A
0005434344048,5333,276,42K
0005435423940,5333,277,43D
0005434344050,5333,278,43F
0005435423825,5333,279,43E
0005435304992,5333,280,43J
0005435423875,5333,281,43H
0005435613067,5333,282,43G
0005435380226,5333,283,43K
0005435319464,5333,284,44C
0005435613022,5333,285,44E
0005435490208,5333,286,44D
0005432133138,5333,287,44G
0005435423827,5333,288,44F
0005435613048,5333,289,44J
0005435613021,5333,290,44H
0005435613109,5333,291,45B
0005434244496,5333,292,45C
0005435490210,5333,293,45F
0005435613051,5333,294,45E
0005435613054,5333,295,45H
0005434573284,5333,296,45G
0005435097159,5333,297,45K
0005434344028,5333,298,45J
0005434244531,5333,299,46B
0005434344025,5333,300,46A
0005435613123,5333,301,46D
0005435613061,5333,302,46C
0005435613068,5333,303,46G
0005435424237,5333,304,46F
0005434344057,5333,305,46J
0005434244687,5333,306,46H
0005434573279,5333,307,47C
0005434344035,5333,308,46K
0005435491430,5333,309,47E
0005435319431,5333,310,47D
0005435423983,5333,311,47G
0005434344034,5333,312,47F
0005434344060,5333,313,47K
0005435613073,5333,314,47H
0005434344033,5333,315,48D
0005435613053,5333,316,48C
0005435613050,5333,317,48F
0005435380236,5333,318,48E
0005434344026,5333,319,48H
0005435613098,5333,320,48G
0005434573288,5333,321,49A
0005432047531,5333,322,48K
0005434244704,5333,323,49E
0005432840988,5333,324,49D
0005434244681,5333,325,49C
0005434573287,5333,326,49F
0005434344052,5333,327,49K
0005435613093,5333,328,49H
0005435613102,5333,329,49G
0005435613107,5333,330,50C
0005435613060,5333,331,50A
0005434344055,5333,332,50F
0005435424039,5333,333,50E
0005435423842,5333,334,50D
0005432133130,5333,335,50G
0005435380234,5333,336,50H
0005435424157,5333,337,51F
0005435613115,5333,338,51E
0005435423749,5333,339,51D
0005435424020,5333,340,51G
0005432841003,10924,1,1C
0005435424431,10924,2,1A
0005435612634,10924,3,1G
0005434244824,10924,4,1D
0005435611777,10924,5,1K
0005435612331,10924,6,1H
0005432164998,10924,7,2D
0005434343683,10924,8,2C
0005435611710,10924,9,2H
0005434573171,10924,10,2G
0005435612300,10924,11,3A
0005435424435,10924,12,2K
0005435612161,10924,13,3D
0005435611748,10924,14,3H
0005435612302,10924,15,3G
0005435611946,10924,16,4G
0005434656545,10924,17,4D
0005435612247,10924,18,5A
0005435490175,10924,19,4K
0005434343590,10924,20,5H
0005435424456,10924,21,5G
0005435424452,10924,22,5D
0005435611907,10924,23,11A
0005434244840,10924,24,5K
0005435380266,10924,25,11C
0005435042847,10924,26,11F
0005435042846,10924,27,11E
0005435612156,10924,28,11K
0005434343687,10924,29,11H
0005435424443,10924,30,12A
0005435612038,10924,31,12C
0005435612023,10924,32,13A
0005435612487,10924,33,12K
0005435424490,10924,34,12H
0005435612350,10924,35,13C
0005435612021,10924,36,13F
0005435424447,10924,37,13E
0005434244838,10924,38,13D
0005435424462,10924,39,13K
0005434573159,10924,40,13H
0005432165001,10924,41,14A
0005435611723,10924,42,14D
0005435555341,10924,43,14C
0005435097067,10924,44,14G
0005432165000,10924,45,14E
0005435612455,10924,46,14H
0005435612498,10924,47,14K
0005434244832,10924,48,15E
0005434573160,10924,49,15D
0005434244821,10924,50,15H
0005435304133,10924,51,15G
0005435424455,10924,52,15F
0005435424472,10924,53,15K
0005435424430,10924,54,16C
0005434343647,10924,55,16F
0005434343711,10924,56,16E
0005434656546,10924,57,16K
0005434244841,10924,58,16H
0005435491416,10924,59,16G
0005435611933,10924,60,17A
0005435612482,10924,61,17D
0005434244837,10924,62,17H
0005435424485,10924,63,18B
0005433719126,10924,64,18E
0005435612355,10924,65,18D
0005435319528,10924,66,18C
0005434343692,10924,67,18G
0005435612414,10924,68,18F
0005434244817,10924,69,18J
0005435424450,10924,70,19B
0005435612030,10924,71,19A
0005435555344,10924,72,19C
0005435319530,10924,73,19F
0005434244826,10924,74,19E
0005435424434,10924,75,19D
0005435612015,10924,76,19H
0005434244842,10924,77,19G
0005435611981,10924,78,19K
0005434244830,10924,79,19J
0005435424476,10924,80,20B
0005435612224,10924,81,20A
0005435612351,10924,82,20E
0005435612050,10924,83,20D
0005435611940,10924,84,20G
0005434244827,10924,85,20J
0005435611724,10924,86,20H
0005435424440,10924,87,21B
0005435612394,10924,88,21A
0005434244845,10924,89,21E
0005432841002,10924,90,21D
0005434343682,10924,91,21C
0005435612494,10924,92,21F
0005434244836,10924,93,21J
0005435612210,10924,94,21H
0005434244818,10924,95,21G
0005434343680,10924,96,22A
0005435612126,10924,97,22C
0005435612378,10924,98,22B
0005435612373,10924,99,22E
0005434343723,10924,100,22D
0005435424436,10924,101,22K
0005435424453,10924,102,22J
0005435424487,10924,103,23B
0005434244835,10924,104,23D
0005435380264,10924,105,23C
0005435097054,10924,106,23G
0005435612406,10924,107,23F
0005435424425,10924,108,23E
0005435424474,10924,109,23J
0005435424463,10924,110,23H
0005435611908,10924,111,24D
0005435611944,10924,112,23K
0005435611960,10924,113,24E
0005434343727,10924,114,25B
0005435612488,10924,115,25A
0005434244834,10924,116,24G
0005435612379,10924,117,25D
0005435611789,10924,118,25C
0005435612138,10924,119,25E
0005435097084,10924,120,25H
0005435097077,10924,121,25G
0005435424469,10924,122,25J
0005434573102,10924,123,26C
0005435424439,10924,124,26A
0005435611915,10924,125,26E
0005435424459,10924,126,26D
0005434573123,10924,127,26G
0005435424475,10924,128,26F
0005435612141,10924,129,26J
0005435612290,10924,130,26H
0005435424454,10924,131,27A
0005435319526,10924,132,27C
0005435305005,10924,133,27F
0005435612162,10924,134,27E
0005434343728,10924,135,27D
0005435424464,10924,136,27H
0005434343714,10924,137,27G
0005435611987,10924,138,28A
0005435612052,10924,139,27K
0005435612280,10924,140,28C
0005435612493,10924,141,28B
0005435611901,10924,142,28E
0005435611961,10924,143,28D
0005435617167,10924,144,28G
0005435304132,10924,145,28F
0005435612246,10924,146,28K
0005435612635,10924,147,28J
0005435424471,10924,148,28H
0005435611888,10924,149,29D
0005435612341,10924,150,29C
0005435424480,10924,151,29F
0005435612299,10924,152,29E
0005435612288,10924,153,29H
0005434343837,10924,154,29G
0005435424486,10924,155,29K
0005435042844,10924,156,29J
0005435611919,10924,157,30C
0005434343623,10924,158,30B
0005435612261,10924,159,30A
0005435424479,10924,160,30E
0005434343697,10924,161,30D
0005432165002,10924,162,30H
0005434244843,10924,163,30G
0005435424437,10924,164,30F
0005432363398,10924,165,30K
0005435424461,10924,166,30J
0005435612435,10924,167,31B
0005434343789,10924,168,31A
0005435424449,10924,169,31D
0005435612392,10924,170,31C
0005435424446,10924,171,31E
0005435611988,10924,172,31H
0005435424428,10924,173,31G
0005435611839,10924,174,31K
0005435612170,10924,175,31J
0005434343747,10924,176,32B
0005435097083,10924,177,32A
0005434343750,10924,178,32E
0005435424441,10924,179,32C
0005435424477,10924,180,32G
0005435611775,10924,181,32F
0005435612171,10924,182,32J
0005435424488,10924,183,32H
0005434343746,10924,184,33A
0005434343783,10924,185,32K
0005435424448,10924,186,33D
0005434343752,10924,187,33C
0005435424432,10924,188,33B
0005435424458,10924,189,33F
0005435612352,10924,190,33E
0005435612009,10924,191,33H
0005435611889,10924,192,33G
0005435304136,10924,193,33K
0005435380269,10924,194,33J
0005435612099,10924,195,34C
0005435612139,10924,196,34B
0005434244831,10924,197,34A
0005435555334,10924,198,34E
0005435097091,10924,199,34F
0005434343665,10924,200,34K
0005435612245,10924,201,34J
0005435424473,10924,202,34H
0005435042845,10924,203,35B
0005435319527,10924,204,35A
0005435612712,10924,205,35D
0005434573161,10924,206,35C
0005432363400,10924,207,35G
0005435612024,10924,208,35F
0005435490184,10924,209,35E
0005432166885,10924,210,35H
0005435424483,10924,211,36A
0005435319524,10924,212,35K
0005433719125,10924,213,35J
0005435611902,10924,214,36B
0005435611725,10924,215,36D
0005435555335,10924,216,36H
0005435611982,10924,217,36G
0005435305006,10924,218,36F
0005435424457,10924,219,36J
0005435612142,10924,220,37B
0005435612319,10924,221,37A
0005435612291,10924,222,37D
0005435611932,10924,223,37C
0005434573101,10924,224,37J
0005434343724,10924,225,37H
0005435424466,10924,226,38A
0005435611762,10924,227,37K
0005434244839,10924,228,38C
0005434343624,10924,229,38B
0005434343748,10924,230,38J
0005435424465,10924,231,38H
0005434244819,10924,232,39A
0005434343835,10924,233,38K
0005434343604,10924,234,39D
0005434343686,10924,235,39C
0005435424433,10924,236,39B
0005435612356,10924,237,39F
0005433719124,10924,238,39E
0005435612039,10924,239,39H
0005434573135,10924,240,39G
0005435319525,10924,241,40A
0005433719122,10924,242,39K
0005432363399,10924,243,40C
0005434343702,10924,244,40B
0005434244816,10924,245,40E
0005435424426,10924,246,40D
0005435424445,10924,247,40G
0005435424429,10924,248,40K
0005435424451,10924,249,40J
0005435611832,10924,250,40H
0005435319529,10924,251,41B
0005435424438,10924,252,41A
0005435612330,10924,253,41C
0005434573120,10924,254,41F
0005432164996,10924,255,41J
0005435490174,10924,256,41H
0005435424482,10924,257,41G
0005435424491,10924,258,41K
0005435612442,10924,259,42B
0005435319531,10924,260,42A
0005434244820,10924,261,42E
0005434343696,10924,262,42D
0005435424492,10924,263,42G
0005435380267,10924,264,42F
0005435424427,10924,265,42J
0005434573103,10924,266,43D
0005435617166,10924,267,43C
0005435304135,10924,268,43B
0005435612248,10924,269,43F
0005435612713,10924,270,43E
0005434343798,10924,271,43H
0005434244828,10924,272,43G
0005432166884,10924,273,43K
0005434343729,10924,274,43J
0005435612164,10924,275,44B
0005434244823,10924,276,44D
0005432164995,10924,277,44H
0005435612181,10924,278,44G
0005435612483,10924,279,44K
0005434573170,10924,280,44J
0005435424484,10924,281,45A
0005434343743,10924,282,45C
0005434343836,10924,283,45B
0005432164999,10924,284,45F
0005434343646,10924,285,45G
0005435424444,10924,286,46A
0005435304134,10924,287,45K
0005435612163,10924,288,45J
0005435611729,10924,289,46B
0005434244844,10924,290,46E
0005434244825,10924,291,46G
0005435424478,10924,292,46J
0005434244833,10924,293,46H
0005435612440,10924,294,47A
0005435612305,10924,295,47E
0005435424489,10924,296,47D
0005435424468,10924,297,47G
0005435612554,10924,298,48A
0005435611938,10924,299,47K
0005435380265,10924,300,47H
0005434573167,10924,301,48D
0005434343691,10924,302,48C
0005435424460,10924,303,48F
0005435424481,10924,304,48E
0005434573104,10924,305,48H
0005435424423,10924,306,48G
0005432164997,10924,307,49A
0005435424424,10924,308,48K
0005432166883,10924,309,49E
0005435424467,10924,310,49G
0005435424470,10924,311,49F
0005435612391,10924,312,49K
0005433719123,10924,313,49H
0005434573172,10924,314,50C
0005434244829,10924,315,50A
0005434343608,10924,316,50E
0005435612016,10924,317,50D
0005435380268,10924,318,50G
0005435612010,10924,319,50F
0005434244822,10924,320,50K
0005435612383,10924,321,51F
0005435612711,10924,322,51E
0005435424442,10924,323,51D
0005435617168,10924,324,51G
0005432181612,3382,1,1A
0005433507088,3382,2,1C
0005432459297,3382,3,1F
0005433507093,3382,4,1D
0005434143724,3382,5,2A
0005432181600,3382,6,2D
0005432459091,3382,7,2C
0005432459115,3382,8,2F
0005433633657,3382,9,3A
0005432181607,3382,10,3C
0005433805187,3382,11,3F
0005433805202,3382,12,3D
0005433633635,3382,13,4A
0005433805207,3382,14,4C
0005433633647,3382,15,4F
0005433805201,3382,16,4D
0005432458995,3382,17,5A
0005433633663,3382,18,5D
0005432459213,3382,19,5C
0005433507097,3382,20,6A
0005433805203,3382,21,5F
0005433805196,3382,22,6C
0005433805197,3382,23,6D
0005434143723,3382,24,7A
0005433805198,3382,25,6F
0005433805192,3382,26,7C
0005432181598,3382,27,7D
0005434143720,3382,28,8A
0005433633652,3382,29,7F
0005432459015,3382,30,8C
0005433633643,3382,31,8B
0005433805168,3382,32,8D
0005433633639,3382,33,8E
0005432459233,3382,34,8F
0005433633650,3382,35,9B
0005433805190,3382,36,9A
0005433507086,3382,37,9C
0005433507081,3382,38,9D
0005432458989,3382,39,9E
0005433507091,3382,40,10A
0005433805183,3382,41,9F
0005432458996,3382,42,10B
0005433805178,3382,43,10C
0005433507094,3382,44,10E
0005433805194,3382,45,10D
0005433633661,3382,46,10F
0005433805205,3382,47,11B
0005433633658,3382,48,11A
0005432459274,3382,49,11C
0005432458961,3382,50,11D
0005433805191,3382,51,11E
0005433805170,3382,52,12A
0005433507092,3382,53,11F
0005433633659,3382,54,12C
0005432459199,3382,55,12D
0005433805208,3382,56,12E
0005433805181,3382,57,12F
0005432181604,3382,58,13B
0005432181601,3382,59,13A
0005433805193,3382,60,13C
0005432459173,3382,61,13D
0005433633656,3382,62,13F
0005432181594,3382,63,13E
0005432458991,3382,64,14A
0005432181596,3382,65,14B
0005432181614,3382,66,14C
0005434143718,3382,67,14E
0005432459141,3382,68,14D
0005433633644,3382,69,15A
0005432458990,3382,70,14F
0005432181599,3382,71,15B
0005433805174,3382,72,15C
0005433633641,3382,73,15F
0005433633660,3382,74,15E
0005432459090,3382,75,16A
0005433633645,3382,76,16C
0005433805199,3382,77,16B
0005432459105,3382,78,16D
0005432181610,3382,79,16E
0005432459216,3382,80,16F
0005433805204,3382,81,17B
0005433507080,3382,82,17A
0005433805188,3382,83,17C
0005433633634,3382,84,17D
0005432459016,3382,85,17F
0005433633642,3382,86,17E
0005433633653,3382,87,18A
0005432459206,3382,88,18B
0005432181595,3382,89,18D
0005433805180,3382,90,18C
0005432181603,3382,91,18E
0005433507096,3382,92,18F
0005433805184,3382,93,19C
0005433805171,3382,94,19B
0005433633662,3382,95,19D
0005432181611,3382,96,19E
0005433633654,3382,97,20B
0005433633636,3382,98,20A
0005432459023,3382,99,20C
0005433633651,3382,100,20D
0005432459382,3382,101,20F
0005432459160,3382,102,20E
0005433805172,3382,103,21A
0005433507095,3382,104,21C
0005432458998,3382,105,21B
0005434143717,3382,106,21D
0005433633638,3382,107,21E
0005433805179,3382,108,22A
0005433507077,3382,109,21F
0005432459207,3382,110,22B
0005433633640,3382,111,22D
0005432459246,3382,112,22C
0005433633646,3382,113,22E
0005432459104,3382,114,22F
0005432459159,3382,115,23A
0005432458997,3382,116,23C
0005432181608,3382,117,23B
0005432459012,3382,118,23D
0005433507082,3382,119,23E
0005432181605,3382,120,24A
0005433805195,3382,121,23F
0005432181613,3382,122,24B
0005433805189,3382,123,24C
0005432181602,3382,124,24E
0005434143722,3382,125,24D
0005433805182,3382,126,24F
0005433805176,3382,127,25A
0005433633648,3382,128,25C
0005433805169,3382,129,25B
0005433633664,3382,130,25D
0005432181592,3382,131,25F
0005433805200,3382,132,25E
0005432181606,3382,133,26A
0005432181597,3382,134,26B
0005433633655,3382,135,26D
0005432459347,3382,136,26C
0005434143721,3382,137,26E
0005432181609,3382,138,26F
0005433633633,3382,139,27A
0005433805175,3382,140,27B
0005432459215,3382,141,27D
0005433507083,3382,142,27C
0005432458979,3382,143,27F
0005433507078,3382,144,27E
0005433507084,3382,145,28A
0005432181593,3382,146,28B
0005433633649,3382,147,28D
